Entry_id,age,pay_schedule,home_owner,income,months_employed,years_employed,current_address_year,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_4,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed
4396615,37,semi-monthly,1,4350,3,5,9,3,2,1,400,58000,0.645970588,0.891160891,0.502482031,0.63878029,0.541213,0.541213,6,0
4220098,50,bi-weekly,1,3235,0,5,10,7,3,1,600,32600,0.817555462,0.892361735,0.484999219,0.715281717,0.75295,0.85295,6,0
8956955,37,bi-weekly,1,5110,6,3,0,1,3,0,400,59250,0.609957983,0.762053331,0.583205469,0.588090232,0.561328,0.661328,11,1
3989702,27,weekly,0,2295,0,5,5,3,7,1,1100,75450,0.764391597,0.80582241,0.553792187,0.581028365,0.652731,0.652731,6,1
6487326,56,weekly,1,3892,0,2,1,2,2,1,600,48950,0.603454622,0.827291704,0.670167188,0.635604032,0.663672,0.463672,9,1
2038392,48,weekly,0,9095,6,4,3,4,3,1,800,52900,0.750261345,0.844036182,0.460951563,0.630774615,0.32159,0.62159,4,1
4378686,48,weekly,1,5205,5,0,0,3,3,1,600,82200,0.770231933,0.871105674,0.80901875,0.786224695,0.825927,0.725927,6,1
2119455,52,bi-weekly,1,2853,0,2,1,2,4,1,800,67550,0.515694118,0.852026845,0.475349219,0.667001235,0.391533,0.591533,20,0
4178760,44,semi-monthly,0,2725,0,4,4,2,5,0,950,66300,0.751068908,0.942774735,0.6951375,0.780318841,0.762946,0.462946,10,1
5380559,35,bi-weekly,0,1680,0,10,4,7,2,1,450,39100,0.725197479,0.848525319,0.582753125,0.741916245,0.327588,0.427588,2,0
2489768,65,weekly,1,6040,0,7,7,2,7,1,800,91800,0.80019916,0.918129377,0.742528906,0.855155985,0.572823,0.572823,8,0
6356634,70,semi-monthly,1,2185,0,4,2,2,4,0,600,49950,0.687529412,0.859837942,0.56756875,0.691786653,0.773106,0.573106,9,0
4087391,39,weekly,1,3567,4,1,1,2,2,0,600,35950,0.677993277,0.765453852,0.698307031,0.706926072,0.537273,0.437273,6,1
2463689,36,weekly,0,2790,0,4,4,6,3,1,600,72350,0.625378992,0.847335698,0.27975,0.492635652,0.384477,0.684477,7,0
5703487,50,bi-weekly,1,5075,7,7,7,8,5,1,500,93350,0.802348739,0.975365865,0.623766406,0.873718095,0.675683,0.675683,7,1
4612163,43,bi-weekly,0,2640,3,3,4,3,3,1,600,69850,0.705013445,0.853104238,0.689771094,0.763272127,0.630556,0.730556,3,1
4497277,51,bi-weekly,0,3570,0,3,3,1,0,1,1350,68550,0.690386555,0.864169959,0.615677344,0.735351523,0.449783,0.649783,8,1
4071662,50,bi-weekly,0,3560,0,3,3,2,6,1,400,57700,0.647198319,0.932674178,0.7059625,0.981057115,0.93208,0.83208,10,0
7466414,43,bi-weekly,1,3003,0,3,3,5,2,1,600,34950,0.615627731,0.874461304,0.43708125,0.616673127,0.623929,0.623929,8,0
2369710,44,monthly,0,7455,0,3,4,2,3,0,800,46300,0.658327731,0.871094451,0.372490625,0.557968838,0.596287,0.396287,7,1
3056453,44,bi-weekly,0,3500,0,3,3,1,3,0,600,48700,0.602142017,0.855259023,0.715092187,0.845561326,0.82793,0.62793,9,0
2719430,46,bi-weekly,0,8832,3,2,1,4,3,1,1100,47150,0.629416807,0.856459867,0.644084375,0.795202414,0.696121,0.596121,2,1
8532425,45,bi-weekly,0,3155,0,3,2,4,2,1,600,71200,0.575329412,0.875527474,0.41031875,0.724862686,0.506174,0.406174,4,0
6847530,38,weekly,1,2670,0,6,5,6,3,1,500,39400,0.781739496,0.854248967,0.311657031,0.605526277,0.59613,0.69613,2,0
3332271,46,semi-monthly,0,4265,5,1,1,5,3,1,400,73500,0.769101681,0.848626324,0.643103125,0.75702486,0.665252,0.665252,4,1
2835822,40,weekly,0,4010,0,2,2,7,4,1,400,38150,0.777910084,0.749786766,0.505200781,0.674472114,0.399702,0.399702,7,0
9751568,49,bi-weekly,0,4125,0,6,6,6,4,1,800,69250,0.635857143,0.872025947,0.629810156,0.877287106,0.635843,0.735843,3,0
3474249,48,bi-weekly,1,2392,1,7,4,2,0,1,600,67250,0.729561345,0.951719339,0.588094531,0.860689621,0.621591,0.921591,5,1
9122135,28,bi-weekly,0,3105,0,5,6,9,2,1,600,59100,0.643545378,0.842835338,0.526866406,0.652192961,0.346592,0.346592,6,1
3863868,20,bi-weekly,1,2857,0,4,5,3,3,1,600,54600,0.610614286,0.855225355,0.438871875,0.678828344,0.674215,0.674215,9,0
4460048,32,bi-weekly,0,6615,0,6,2,3,2,1,600,33350,0.793013445,0.873305351,0.656749219,0.822370025,0.544364,0.644364,6,1
7289750,31,weekly,0,3720,6,2,3,5,2,1,800,69900,0.746878992,0.868726432,0.557169531,0.789962273,0.471384,0.571384,9,1
7748751,23,weekly,0,3825,4,1,1,3,2,1,650,44100,0.535305882,0.902529628,0.702102344,0.782300579,0.443459,0.643459,4,0
5311555,39,bi-weekly,1,3635,0,3,3,1,2,1,500,51350,0.663880672,0.852992009,0.371759375,0.529371397,0.811311,0.811311,3,0
1356121,62,bi-weekly,1,6670,0,5,3,4,1,1,800,72300,0.755016807,0.867604148,0.478601563,0.738506389,0.563751,0.563751,5,0
2105621,45,bi-weekly,0,5050,0,5,5,2,7,1,900,52850,0.678257143,0.837425929,0.449239063,0.60331094,0.562987,0.462987,5,0
8726010,29,bi-weekly,1,2155,5,2,3,5,3,1,900,62000,0.689126891,0.909061322,0.589978125,0.743459879,0.428145,0.528145,5,0
5445906,40,bi-weekly,1,4705,0,3,2,2,4,0,1500,78550,0.76047395,0.793522176,0.577475781,0.731031231,0.617507,0.317507,24,1
6831582,49,semi-monthly,1,5035,0,6,7,7,2,1,700,54400,0.693180672,0.886682977,0.316384375,0.496518695,0.781951,0.681951,3,0
8887940,48,semi-monthly,0,6500,0,5,1,6,2,1,1900,61450,0.759156303,0.877682259,0.840569531,0.797712102,0.825305,0.825305,13,1
4706025,26,bi-weekly,0,2320,0,2,1,1,0,1,550,35050,0.661436975,0.882328515,0.393322656,0.737256251,0.700849,0.600849,8,1
9307285,36,bi-weekly,0,1690,0,2,3,2,2,1,500,47700,0.822223529,0.849625157,0.566017969,0.64797535,0.398298,0.498298,10,1
5416556,52,bi-weekly,1,3130,0,6,4,3,3,1,600,58200,0.625431092,0.841791614,0.238232031,0.444028302,0.63075,0.73075,6,0
5244901,52,bi-weekly,0,1645,0,1,0,2,2,1,900,64150,0.646784874,0.867682708,0.665503125,0.712914071,0.523479,0.623479,6,1
8816025,34,monthly,0,3380,0,4,1,4,1,1,600,75750,0.684721008,0.868782546,0.653601563,0.708212149,0.713578,0.813578,7,0
5517583,33,bi-weekly,0,6585,0,4,2,3,1,1,3700,64900,0.671544538,0.914672742,0.535434375,0.859713298,0.703594,0.503594,5,1
8585979,71,weekly,1,2700,5,1,2,2,3,1,400,37300,0.738442017,0.868726432,0.695457813,0.62374783,0.7293,0.7293,5,0
2606383,45,semi-monthly,0,5060,0,3,3,6,4,1,700,36900,0.509706723,0.849759831,0.63080625,0.683743329,0.709807,0.509807,24,1
1467397,40,monthly,0,5200,0,5,0,5,2,1,600,45700,0.682386555,0.893439127,0.644792188,0.719254606,0.660331,0.660331,6,1
4714699,27,bi-weekly,0,3575,0,3,2,2,3,1,1100,67150,0.597435294,0.900083049,0.538646875,0.709197884,0.576757,0.776757,3,1
2076252,37,bi-weekly,1,1860,6,0,2,9,2,1,500,39650,0.764778151,0.860814329,0.400884375,0.635208711,0.451659,0.751659,4,0
9237041,30,bi-weekly,0,3020,3,0,2,9,2,1,800,53400,0.675918487,0.860949003,0.43391875,0.604316356,0.463745,0.463745,10,1
1871167,37,semi-monthly,0,3170,0,3,4,2,4,0,700,37650,0.555171429,0.858726881,0.540929687,0.71148852,0.664737,0.464737,14,1
9826208,43,monthly,0,8980,0,3,5,6,3,1,700,34300,0.578468908,0.865494254,0.55520625,0.601092181,0.711611,0.711611,5,0
2781260,53,semi-monthly,0,5060,0,7,1,6,3,1,700,39000,0.562806723,0.938386604,0.645435156,0.662083683,0.545905,0.545905,8,1
6827232,47,bi-weekly,1,2445,6,1,0,3,3,1,1000,67100,0.711916807,0.81372329,0.633738281,0.796141942,0.76183,0.46183,5,0
2458070,41,bi-weekly,1,2080,0,4,3,4,3,1,800,63350,0.762542857,0.97538831,0.548825,0.761190275,0.6976,0.6976,2,0
5444546,33,bi-weekly,0,1635,0,1,1,2,4,1,400,61250,0.82102605,0.947275094,0.671466406,0.972443057,0.622007,0.722007,4,1
2539233,49,bi-weekly,0,3665,5,5,10,6,4,1,1050,87300,0.47952437,0.956298258,0.4113625,0.659686944,0.630372,0.830372,6,1
4980303,34,bi-weekly,0,2540,0,3,2,2,2,1,400,80000,0.573096639,0.85418163,0.549400781,0.750012621,0.670883,0.670883,7,1
2852442,53,bi-weekly,0,4573,0,2,2,3,2,1,450,62900,0.638559664,0.861936613,0.478942969,0.761065347,0.655215,0.455215,9,1
6945754,42,bi-weekly,1,2135,5,2,2,8,2,1,500,72450,0.733989076,0.841769169,0.607347656,0.608651194,0.736318,0.536318,2,0
7805673,40,bi-weekly,0,2385,0,8,8,4,6,1,400,67800,0.843633613,0.892361735,0.6311875,0.767139768,0.636315,0.636315,3,1
4418604,46,weekly,1,4210,0,2,3,5,2,1,1350,55700,0.771084874,0.957386874,0.743125781,0.828423911,0.710088,0.610088,6,1
1401534,31,bi-weekly,0,2195,0,8,2,6,5,0,550,44000,0.733056303,0.876537529,0.60435625,0.775634888,0.823571,0.523571,5,1
8853470,32,bi-weekly,1,3525,0,2,3,6,3,1,650,76950,0.5957,0.841713054,0.547742188,0.482584919,0.563961,0.863961,2,1
4807145,44,bi-weekly,0,5235,5,1,6,4,2,1,1200,61800,0.72817395,0.895672473,0.504682031,0.505563157,0.558238,0.758238,4,1
7086175,30,bi-weekly,1,2988,0,3,1,1,3,1,400,70750,0.649268067,0.917018316,0.590914063,0.650078594,0.670345,0.570345,5,1
5341783,32,bi-weekly,1,2545,0,3,1,2,4,1,550,40400,0.658128571,0.905750584,0.432685156,0.767173139,0.668576,0.568576,5,1
5117959,30,bi-weekly,0,1842,0,2,0,1,2,0,1000,84350,0.62625042,0.775655414,0.724946875,0.583929951,0.574266,0.474266,10,1
8724804,23,weekly,0,5020,1,3,3,8,2,1,450,30550,0.824431933,0.848558987,0.657829688,0.7616994,0.412701,0.712701,5,1
4486135,48,bi-weekly,1,1715,0,10,5,6,1,1,400,53800,0.602315126,0.929318549,0.673964844,0.806809615,0.579466,0.779466,12,0
6146738,28,monthly,0,5030,0,4,3,2,5,0,2900,79450,0.699242017,0.87104956,0.623492969,0.704338518,0.642286,0.642286,4,1
6254423,39,weekly,0,2775,0,2,1,1,3,1,800,50000,0.618010084,0.85078111,0.571179688,0.717335332,0.591999,0.691999,8,0
4095704,62,bi-weekly,0,2565,0,10,7,1,3,1,500,35450,0.680476471,0.879870713,0.586432031,0.856101503,0.814743,0.814743,5,1
2213172,27,bi-weekly,0,1956,0,5,6,2,7,1,1200,62750,0.778052101,0.900251392,0.642942188,0.79577657,0.54266,0.74266,2,0
1545041,40,bi-weekly,1,7621,0,1,8,4,7,1,800,73850,0.71415042,0.867615371,0.537489844,0.85246575,0.502494,0.702494,6,0
5549071,39,monthly,1,4620,4,5,3,6,5,0,1100,83400,0.620581513,0.941618783,0.568188281,0.777754389,0.607007,0.607007,6,1
7453501,52,weekly,1,2070,0,12,2,2,14,1,800,60350,0.733811765,0.853081792,0.737439844,0.830085627,0.624421,0.724421,5,1
3697700,42,bi-weekly,1,5285,0,2,10,2,4,0,500,47600,0.579066387,0.904774196,0.354214063,0.60116748,0.416395,0.416395,12,0
8966095,44,weekly,0,5005,9,2,3,4,4,1,900,66400,0.505761345,0.820546777,0.636815625,0.927557028,0.537658,0.637658,5,0
8781553,56,bi-weekly,1,4545,0,9,9,2,2,1,2100,87550,0.651667227,0.770066439,0.410442188,0.4972811,0.579453,0.679453,7,1
3635893,25,bi-weekly,1,2290,4,4,3,6,5,1,1300,66300,0.858696639,0.901384899,0.5018125,0.764172295,0.77563,0.57563,5,1
5151184,48,bi-weekly,0,4825,0,4,3,5,3,1,1100,53400,0.717063866,0.875527474,0.590250781,0.746257929,0.523035,0.823035,5,0
5203736,32,bi-weekly,0,2180,8,6,2,2,7,1,400,50550,0.724412605,0.851914617,0.611033594,0.653242872,0.651081,0.751081,6,1
8086671,52,monthly,1,6135,2,5,1,4,2,1,700,42200,0.729160504,0.915806249,0.366819531,0.679511171,0.363826,0.363826,6,0
5991343,59,bi-weekly,0,1895,0,3,3,4,2,1,600,52450,0.649267227,0.900116718,0.445372656,0.699204481,0.439308,0.539308,3,0
4250511,33,weekly,0,2780,0,2,2,2,3,1,400,63050,0.788121849,0.901261447,0.735009375,0.839987473,0.767616,0.667616,2,1
2207098,45,bi-weekly,0,3245,0,6,5,2,2,1,600,78750,0.727645378,0.91130589,0.469090625,0.665668952,0.676741,0.776741,5,0
9473539,58,bi-weekly,1,6130,0,3,2,2,3,1,2900,94100,0.75187563,0.860926558,0.487975,0.572410028,0.379776,0.579776,9,1
5654574,28,semi-monthly,0,1755,0,1,2,2,3,1,400,53300,0.705101681,0.868782546,0.584017969,0.545880748,0.484001,0.384001,6,1
8761428,44,weekly,0,3255,0,2,3,2,3,1,400,59750,0.779246218,0.843991291,0.697514844,0.693996001,0.545624,0.845624,7,1
8361128,71,monthly,1,3165,0,5,4,2,4,0,1100,86700,0.704678151,0.881138894,0.63301875,0.768264122,0.486722,0.586722,6,0
7838842,32,bi-weekly,1,3847,10,3,3,6,4,1,900,57750,0.803778151,0.902507183,0.684532031,0.769104393,0.905385,0.705385,7,0
2717396,51,bi-weekly,0,2510,2,4,0,3,4,1,1200,45100,0.711196639,0.910385617,0.707154688,0.738194068,0.35231,0.55231,3,0
6004267,62,weekly,0,6545,0,6,6,1,4,0,600,58350,0.730404202,0.879870713,0.779003125,0.898836371,0.531566,0.531566,17,0
7845344,28,weekly,0,3540,9,0,3,0,0,1,400,46400,0.675765546,0.754298348,0.726815625,0.705312274,0.518228,0.418228,15,1
2381384,36,bi-weekly,1,3635,0,6,3,2,7,1,950,76650,0.474420168,0.874461304,0.424288281,0.505928529,0.608269,0.808269,3,0
9927388,46,bi-weekly,0,4130,0,6,5,2,7,1,1000,56700,0.812978151,0.955164751,0.54319375,0.928412701,0.840316,0.740316,8,1
7687805,23,bi-weekly,0,2765,0,2,0,2,7,1,400,46650,0.616036975,0.821523164,0.50339375,0.536316038,0.298852,0.498852,11,1
2198088,47,monthly,0,2790,0,2,1,5,2,1,600,68450,0.720391597,0.813689621,0.522385938,0.747635562,0.575658,0.675658,10,0
5321096,28,bi-weekly,0,2239,3,4,3,1,5,0,600,44650,0.672029412,0.85085967,0.654364844,0.660178955,0.658871,0.558871,6,1
8266305,36,semi-monthly,1,1775,0,3,4,4,2,1,1100,70300,0.768352941,0.88677276,0.687125781,0.855051593,0.516528,0.616528,7,1
6753989,25,bi-weekly,0,6620,0,3,2,1,3,1,900,54150,0.768284874,0.848480427,0.563300781,0.554387847,0.355809,0.355809,4,0
9041552,43,weekly,0,2280,5,0,1,0,1,1,750,63500,0.700281513,0.738519034,0.718175,0.668982117,0.655086,0.455086,2,1
3264232,29,monthly,1,6045,4,3,2,6,3,1,700,72850,0.591661345,0.896839648,0.599972656,0.576222051,0.391213,0.491213,5,0
5932958,51,weekly,1,3750,0,9,8,2,2,1,1100,59950,0.571081513,0.877682259,0.617571875,0.726402897,0.683223,0.683223,9,0
9392970,37,monthly,0,3620,0,3,4,2,5,0,800,57550,0.660161345,0.868726432,0.541941406,0.53930747,0.76365,0.66365,9,1
5836058,60,bi-weekly,1,2720,0,6,4,2,4,0,500,35550,0.777338655,0.874393967,0.690454687,0.763547654,0.487976,0.587976,3,1
8311934,29,bi-weekly,0,4665,0,2,1,2,4,0,900,46650,0.757885714,0.940474053,0.582616406,0.706628298,0.795839,0.495839,6,1
5690019,26,bi-weekly,1,3040,0,3,3,2,2,1,600,56700,0.729305882,0.932651733,0.585090625,0.755375978,0.683958,0.683958,3,0
8805358,36,bi-weekly,0,5020,0,6,3,3,2,1,1950,60100,0.830132773,0.875448914,0.552055469,0.253026729,0.610825,0.810825,3,1
9914502,31,bi-weekly,0,2695,0,4,1,6,1,1,1200,60900,0.734830252,0.771031604,0.543005469,0.452572195,0.493642,0.393642,4,1
7628833,25,semi-monthly,0,3170,9,1,0,0,1,1,400,58950,0.640757143,0.789100377,0.522239844,0.7608018,0.785277,0.685277,6,1
9332022,39,weekly,0,2880,6,3,5,0,1,1,400,48500,0.678544538,0.86982627,0.626239844,0.716325638,0.759155,0.459155,4,1
7373635,31,weekly,1,1735,0,1,9,7,1,1,700,48150,0.554401681,0.955232088,0.612196094,0.87833445,0.900854,0.700854,5,1
2580669,45,bi-weekly,0,3750,0,3,3,1,1,1,1050,76850,0.729841176,0.925996588,0.81234375,0.796784553,0.531896,0.531896,4,1
6811531,37,bi-weekly,0,5165,0,4,4,2,4,1,450,40550,0.667203361,0.798089873,0.446225,0.678365425,0.711516,0.511516,6,1
1734920,43,bi-weekly,1,3075,0,3,3,2,3,0,1200,60300,0.702972269,0.93619815,0.483196094,0.572181564,0.44833,0.54833,4,0
3717978,60,bi-weekly,0,3095,10,1,1,3,1,0,1200,37400,0.649294958,0.730663045,0.525290625,0.5783638,0.401018,0.301018,6,0
6283363,52,bi-weekly,0,5020,0,6,1,2,2,1,450,39900,0.576407563,0.93947522,0.524864063,0.770005416,0.6362,0.7362,7,1
4521010,43,bi-weekly,1,3745,7,2,3,3,2,0,500,42600,0.640842017,0.798022535,0.396021094,0.758799525,0.562643,0.662643,6,0
2474766,46,semi-monthly,0,3225,0,4,1,2,5,1,600,83900,0.647172269,0.94721898,0.702275781,0.80731104,0.688787,0.688787,8,0
8091800,37,bi-weekly,1,5195,0,3,2,4,1,0,700,86200,0.852233613,0.853126683,0.6519625,0.748291863,0.686216,0.586216,3,1
8192235,54,bi-weekly,1,2750,0,10,9,2,2,0,2700,65000,0.685915126,0.897905818,0.743895313,0.822168087,0.75881,0.55881,14,0
5950792,47,bi-weekly,0,3060,5,1,1,2,4,0,1100,77200,0.601426891,0.860859221,0.660260156,0.613357395,0.706565,0.506565,7,0
7634652,32,bi-weekly,1,2565,0,2,3,2,3,0,400,60250,0.791664706,0.873316574,0.562747656,0.85935905,0.549346,0.649346,6,1
3310826,57,bi-weekly,0,2620,1,3,3,4,3,1,1700,64900,0.410887395,0.918241605,0.518041406,0.710169928,0.613514,0.613514,2,0
4154566,39,bi-weekly,0,5110,0,5,10,1,5,0,1000,67950,0.728588235,0.784600018,0.5543875,0.601958122,0.49288,0.79288,4,1
3073400,53,semi-monthly,0,1900,0,3,1,2,4,1,900,62250,0.660321008,0.803667624,0.61948125,0.633908944,0.555742,0.455742,11,1
9166925,51,weekly,0,2005,0,6,6,2,4,0,800,81000,0.722163866,0.916950979,0.833778906,0.962874068,0.785023,0.885023,5,1
9867175,46,bi-weekly,1,3825,0,3,2,3,2,1,1100,81050,0.605980672,0.896738642,0.575132813,0.722252884,0.411898,0.711898,17,1
1172331,26,semi-monthly,1,5175,0,1,1,4,2,1,801,53850,0.789671429,0.853036901,0.431261719,0.665654406,0.605677,0.605677,6,1
3661060,57,bi-weekly,1,3605,6,6,7,6,1,1,1100,58500,0.7327,0.847403035,0.5571375,0.588220295,0.542097,0.742097,4,0
7461708,48,bi-weekly,1,4265,0,3,3,2,6,1,1100,38500,0.45742605,0.898040492,0.51415625,0.756145228,0.371504,0.371504,10,0
8122487,42,bi-weekly,1,1575,0,1,1,2,10,1,400,50850,0.788821849,0.755443078,0.592702344,0.539215057,0.754717,0.854717,4,1
6307348,53,bi-weekly,1,6555,0,4,8,6,2,1,1700,94150,0.662177311,0.793499731,0.440858594,0.496423715,0.235218,0.035218,6,1
2893088,51,monthly,0,1645,0,4,1,2,3,0,450,37650,0.740492437,0.742031783,0.572672656,0.459094133,0.474691,0.674691,8,0
9516206,23,weekly,1,6600,0,3,2,6,3,1,700,53850,0.679889916,0.871038337,0.609242969,0.65820064,0.705412,0.505412,4,0
1237497,36,bi-weekly,0,3807,0,2,2,2,4,0,400,80450,0.773153782,0.9024174,0.777282813,0.80773802,0.605784,0.605784,8,0
7754925,31,weekly,0,1735,0,3,4,2,3,0,2400,74850,0.683439496,0.857503591,0.854161719,0.80362309,0.902463,0.602463,2,0
2924923,38,bi-weekly,0,5100,0,5,1,2,3,0,800,33600,0.661054622,0.787978093,0.555521094,0.709685617,0.581943,0.781943,3,0
4856772,55,weekly,1,6540,0,6,3,3,1,1,1099,93000,0.785023529,0.896749865,0.774921875,0.773493994,0.65331,0.55331,8,0
3377008,18,weekly,0,2595,0,2,2,6,3,1,800,60250,0.789963866,0.853137906,0.569492188,0.87308233,0.796728,0.596728,3,0
7511869,30,bi-weekly,0,3015,0,3,2,2,6,0,400,57100,0.621583193,0.894494074,0.610185937,0.611626369,0.723224,0.623224,6,0
8712339,58,bi-weekly,0,4700,0,6,5,2,8,1,800,56550,0.531055462,0.912439397,0.381610938,0.794849021,0.745694,0.745694,8,1
2932020,34,bi-weekly,1,5195,0,3,2,2,3,0,800,55550,0.635105882,0.829412821,0.503261719,0.557274032,0.613522,0.613522,3,0
6781830,49,weekly,0,4830,0,6,10,1,5,1,1199,85300,0.729247059,0.97546687,0.758025781,0.797476792,0.883627,0.783627,7,0
5855946,57,bi-weekly,0,4515,0,10,3,2,2,0,2900,68200,0.661697479,0.945176423,0.732901563,0.863746084,0.822908,0.622908,15,1
4790865,59,bi-weekly,0,1805,0,3,10,6,3,1,600,54850,0.606168908,0.802444335,0.584947656,0.75869171,0.622485,0.422485,17,1
2177593,31,bi-weekly,0,3760,0,3,4,3,2,1,400,51250,0.693278992,0.861914168,0.583167188,0.579232307,0.622791,0.822791,5,0
4223616,30,semi-monthly,1,5190,0,2,2,2,5,1,1200,67900,0.722569748,0.877783264,0.351157031,0.711295138,0.810232,0.810232,9,1
5551411,64,semi-monthly,1,6295,0,4,2,4,3,1,1900,86250,0.655902521,0.785699856,0.524921875,0.652335003,0.441223,0.641223,5,1
8209595,50,bi-weekly,0,6085,7,2,1,9,3,1,1100,85900,0.656038655,0.940563836,0.689442188,0.778978857,0.681983,0.581983,5,0
9059673,45,weekly,0,5130,5,1,8,7,2,1,1099,72650,0.623007563,0.785621296,0.632078125,0.633027601,0.56439,0.46439,6,0
1852052,58,weekly,0,3640,0,2,2,1,2,1,800,67350,0.646231933,0.877783264,0.679765625,0.744504655,0.750211,0.750211,4,1
6726508,59,bi-weekly,0,5280,0,1,0,2,2,1,600,30650,0.50222437,0.885504579,0.6787125,0.779171384,0.476241,0.476241,15,0
5093414,35,weekly,0,2680,0,2,3,2,2,1,700,67100,0.671563866,0.793510953,0.762116406,0.702430367,0.536391,0.436391,7,0
2760920,23,bi-weekly,0,2361,5,1,5,2,4,0,700,45450,0.659277311,0.854147962,0.52251875,0.739448485,0.791638,0.791638,5,1
7930621,31,bi-weekly,0,2187,0,1,0,2,10,1,1200,66800,0.672652101,0.844013737,0.654989844,0.834820065,0.757428,0.757428,18,1
8535255,58,bi-weekly,1,4680,0,2,3,5,3,1,400,95900,0.821905882,0.867716376,0.75036875,0.829022026,0.861019,0.561019,5,1
9404581,52,bi-weekly,0,5205,0,5,1,6,3,1,500,38850,0.725082353,0.89566125,0.478240625,0.666055716,0.58204,0.68204,7,1
2953384,50,weekly,0,2265,0,6,1,3,7,1,400,59200,0.773567227,0.897950709,0.817115625,0.748438183,0.859199,0.759199,4,1
5941943,34,semi-monthly,0,3145,0,3,5,6,3,1,1200,62050,0.683882353,0.789010594,0.796875,0.851300323,0.751417,0.451417,3,1
2902540,43,bi-weekly,0,2560,0,6,10,6,4,1,600,51550,0.736991597,0.851959508,0.547060156,0.812362932,0.55841,0.75841,10,1
9502012,63,bi-weekly,0,1695,0,3,0,2,4,1,500,69150,0.782262185,0.911406895,0.849908594,0.82376905,0.788013,0.588013,6,0
9534633,41,bi-weekly,1,2780,2,6,6,4,8,1,1100,43600,0.420426891,0.882294846,0.24043125,0.72092488,0.231166,0.231166,12,0
6383527,33,weekly,1,3185,0,4,2,2,4,0,900,49100,0.615519328,0.85860343,0.5356125,0.754689729,0.699924,0.499924,3,1
3849126,31,bi-weekly,1,3758,0,5,5,2,7,1,401,38050,0.607194118,0.874416412,0.483651562,0.581587975,0.762519,0.762519,5,1
1229419,57,weekly,0,1615,0,6,1,2,4,0,900,44900,0.711956303,0.868793769,0.787735938,0.751441595,0.781396,0.581396,6,0
7339990,35,weekly,1,2070,0,2,2,2,1,1,550,85600,0.701788235,0.975343419,0.689696875,0.920661161,0.819484,0.819484,3,1
8406850,64,bi-weekly,0,5180,0,4,3,6,3,1,400,85500,0.616278151,0.921417669,0.71949375,0.816160408,0.628483,0.728483,6,0
5296868,30,bi-weekly,1,3175,5,0,4,7,2,1,600,68950,0.840957983,0.891205782,0.434771875,0.668507219,0.695996,0.895996,1,1
9125212,28,bi-weekly,0,2620,2,2,4,7,3,1,2500,67750,0.715901681,0.924964087,0.786396875,0.957540659,0.806538,0.606538,3,1
7311074,30,weekly,0,2770,0,2,1,6,3,1,400,31800,0.757564706,0.827123361,0.717979688,0.84753194,0.679073,0.479073,3,0
7376184,36,weekly,0,3240,0,5,6,7,3,1,400,59550,0.680170588,0.730808942,0.591358594,0.678527148,0.575294,0.675294,5,1
2368777,47,weekly,1,5855,0,3,2,2,4,0,900,72900,0.48462521,0.843968845,0.482479688,0.610594427,0.74819,0.54819,4,0
2347557,38,monthly,0,3265,0,1,7,1,1,1,1100,68100,0.727472269,0.955153528,0.543339063,0.885226039,0.78689,0.48689,7,1
9402753,55,monthly,1,2325,1,3,1,4,3,1,1200,71850,0.658313445,0.867738822,0.481095313,0.828379416,0.783947,0.683947,4,0
3199304,36,bi-weekly,0,3045,2,6,11,8,3,1,800,68950,0.712348739,0.894471629,0.506532031,0.541177115,0.620681,0.720681,5,1
5511589,50,bi-weekly,1,2695,0,5,5,7,1,1,1200,67500,0.694990756,0.9473761,0.511553906,0.775438083,0.483523,0.483523,5,0
4789469,28,bi-weekly,0,1960,0,3,4,6,2,1,400,68850,0.801920168,0.872216736,0.469542969,0.725719214,0.483172,0.683172,5,1
7662269,51,weekly,1,5015,0,2,2,2,3,0,800,56600,0.555031092,0.925906806,0.699619531,0.84036568,0.335558,0.435558,15,1
2730239,58,bi-weekly,0,4700,0,4,2,5,3,1,1100,90850,0.734598319,0.766665918,0.611717187,0.729052916,0.525298,0.425298,7,1
7521452,32,bi-weekly,0,2280,0,5,6,2,4,1,700,49650,0.781077311,0.906985096,0.533715625,0.76312324,0.810509,0.810509,5,1
5003527,34,bi-weekly,0,3545,0,4,0,6,4,1,800,44050,0.751303361,0.905773029,0.730758594,0.859807422,0.519725,0.619725,2,0
9102239,55,weekly,0,2525,0,2,1,2,4,1,400,69700,0.74619916,0.739630095,0.715054688,0.78750307,0.664871,0.564871,6,1
8881440,23,weekly,0,1775,0,7,1,9,7,1,550,41500,0.782286555,0.900161609,0.718867188,0.833118987,0.693504,0.693504,6,1
4838980,49,semi-monthly,0,4730,0,2,2,2,4,1,600,60100,0.640318487,0.912618962,0.607552344,0.580419126,0.459009,0.559009,9,0
2613531,57,bi-weekly,1,2040,4,3,3,8,2,1,500,48950,0.673831933,0.920418836,0.748669531,0.779248394,0.598866,0.698866,3,1
3354038,53,weekly,0,5260,0,6,4,6,4,1,400,71850,0.696484874,0.894505297,0.568835156,0.800719792,0.530599,0.630599,5,0
